etablissementLibelle,id,articleReference,corps,chaire,section,section2,section3,datePublicationPoste,datePriseDePoste,dateOuvertureCandidatures,dateFermetureCandidatures,descriptionPoste,typeCandidatureConcours,typeCandidatureMutation,typeCandidatureDétachement,typeCandidatureRecrutementEtranger,typeCandidatureIntégrationDirecte,typeCandidatureRecrutementSurContrat,région,etatPoste,statutPoste,typeCampagne,dateScraping
UNIVERSITE DE LORRAINE,7db20628b32a4114d578ded33ae845cf636e2d40431cf53a69fe213c57f44fa1,,ATER,,5,NA,NA,NA,NA,2025-02-19,2025-03-19,Economie,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,bc4cf0352b397ec56f14454b7c029d6e93027a99e32ccb229be7f4caea6e0e59,,ATER,,5,NA,NA,NA,NA,2025-02-19,2025-03-19,"Economie (microéconomie, macroéconomie)",False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,ac81df09d41fd38b62714b87b7e749ab1816743aecdb784b5f467b2e05244046,,ATER,,5,NA,NA,NA,NA,2025-02-19,2025-03-19,"microéconomie, macroéconomie, statistiques, économétrie",False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE PERPIGNAN (VIA DOMITIA),c4b25d564c26afd8f535607b752e804404912ca90d54f7f159a0848f0866ad39,,ATER,,5,NA,NA,NA,NA,2025-07-02,2025-12-03,"Economie, méthodes quantitatives, mathématiques",False,False,False,False,False,False,Occitanie,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE PERPIGNAN (VIA DOMITIA),985f0bd6f8443d4452e9e6e900a56e98e2fc2f5a8544dff4ce8922682f0e6f0e,,ATER,,5,6,NA,NA,NA,2025-07-02,2025-12-03,Gestion - management du tourisme - Economie du tourisme - Méthodes quantitatives - Informatique appliqué,False,False,False,False,False,False,Occitanie,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,1264d0f7db07d5c5a5d5b0c1b9954022329c4e68f03850b714e6988d0ffab14e,,ATER,,5,NA,NA,NA,NA,2025-04-02,2025-05-03,"Microéconomie, Macroéconomie, Techniques quantitatives (Mathématiques, Probabilités et statistique).",False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,a4c8700399a7cc819ac44c46ff3853868cf44e015c4063a837b952bc3273f827,,ATER,,5,NA,NA,NA,NA,2025-04-02,2025-05-03,"Microéconomie, Macroéconomie, Techniques quantitatives (Mathématiques, Probabilités et statistique).",False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,15f531f49973b96270080ab9c962872679efaeeeff1fd17b96d9f4d1fd980d2d,,ATER,,5,NA,NA,NA,NA,2025-04-02,2025-05-03,"Microéconomie, Macroéconomie, Techniques quantitatives (Mathématiques, Probabilités et statistique).",False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,77ca8a48d4324e6613818263179cdf75bc42af083057388196d74b2a286cd9e0,,ATER,,5,NA,NA,NA,NA,2025-04-02,2025-05-03,"Microéconomie, Macroéconomie, Techniques quantitatives (Mathématiques, Probabilités et statistique).",False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,173218086899071a9eb0b8a3fe2edd7f24b7b3ea5f173ef97323e399132a2b2d,,ATER,,5,NA,NA,NA,NA,2025-04-02,2025-05-03,"Microéconomie, Macroéconomie, Techniques quantitatives (Mathématiques, Probabilités et statistique).",False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,2ae7e461f8a0b75be3352547904913f989499a8d3261c22a374f94cd77ebfecb,,ATER,,5,NA,NA,NA,NA,2025-04-02,2025-05-03,"Microéconomie, Macroéconomie, Techniques quantitatives (Mathématiques, Probabilités et statistique).",False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,1c5eb898762ab34bf54f63e6954430b539cda904dd418363c2ead008ff19f4e2,,ATER,,5,NA,NA,NA,NA,2025-04-02,2025-05-03,"Microéconomie, Macroéconomie",False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE LYON 3 (JEAN MOULIN),42b0ffb2d04b075fe8cd086c3e5ecf0908b0c95f64fec0d97dfc404795dd02dd,,ATER,,5,NA,NA,NA,NA,2025-02-18,2025-03-26,Enseignement généraliste en économie (TD),False,False,False,False,False,False,Auvergne-Rhône-Alpes,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE PARIS-DAUPHINE,85455ebce3abf0c2ec8747b66145a2b4685d3eaf3ba3113febb4b48c96bad164,,ATER,,5,NA,NA,NA,NA,2025-02-24,2025-03-28,NA,False,False,False,False,False,False,Île-de-France,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE PARIS PANTHEON ASSAS,6015a4f87a29ac0188f2408b2e776640ba6a1a489bee7870f7029994cffb0c96,,ATER,,5,NA,NA,NA,NA,2025-10-02,2025-10-03,NA,False,False,False,False,False,False,Île-de-France,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE D'EVRY VAL D'ESSONNE,9cf0c3254845c72b0aa26e9044818b5e70a51650f8f8f0292376de86aa6c335c,,ATER,,5,NA,NA,NA,NA,2025-02-14,2025-03-14,Cf. fiche de poste (2 postes à temps plein),False,False,False,False,False,False,Essonne,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE PARIS SACLAY,28c62e33586cbd9a9d609ce849e5ee2b12fa2165abefa3789e0550e7a88227e3,,ATER,,5,NA,NA,NA,NA,2025-02-17,2025-03-17,Economies,False,False,False,False,False,False,Essonne,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE PARIS 8,8d02cde076f7be0078a05691e08d314e085b779adbcac217259a149c8a862a8b,,ATER,,5,NA,NA,NA,NA,2025-02-20,2025-03-20,ATER Economie,False,False,False,False,False,False,Île-de-France,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DES ANTILLES,b2e7a8bfdeeda65c6685d2fc164e2214c4fd76ef0ab8c8607bee1d8fbbcdecce,,ATER,,5,NA,NA,NA,NA,2025-11-02,2025-10-03,Consulter la fiche de l'appel à candidatures et/ou http://www.univ-ag.fr/actualites,False,False,False,False,False,False,Guadeloupe,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DES ANTILLES,43bfba236ebcd13cc93b06cb7e71b0df2fe5b1f4a0a2c5bfcc8671f2d3cd867b,,ATER,,5,NA,NA,NA,NA,2025-11-02,2025-10-03,Consulter la fiche de l'appel à candidatures et/ou http://www.univ-ag.fr/actualites,False,False,False,False,False,False,Guadeloupe,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DES ANTILLES,b4dc0a8ec4f42c6daf3ff41f655c40e4ce389d3c10ccaa029b431afd69e14d3a,,ATER,,5,NA,NA,NA,NA,2025-11-02,2025-10-03,Consulter la fiche de l'appel à candidatures et/ou http://www.univ-ag.fr/actualites,False,False,False,False,False,False,Guadeloupe,NA,NA,[],2025-03-05T20:34:54Z
.UNIVERSITE MONTPELLIER 3 (PAUL VALERY,d0f1c835d1738a2aaf758ea3e10e80d27f9c689e5aa6e15768d7109b303f4903,,ATER,,6,NA,NA,NA,NA,2025-04-02,2025-05-03,Sciences de gestion,False,False,False,False,False,False,Occitanie,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE TOURS,e76d6902b45a6a7fd7808a06ade6a65537b3e1053b267bb992af378f2ba01c48,,ATER,,6,NA,NA,NA,NA,2025-02-27,2025-03-20,Systèmes d'information et Supply Chain Management,False,False,False,False,False,False,Centre-Val de Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE TOURS,a2269f8567149b05d30afed82fcf5e7216515ac900ea9ceee0628c219600ecfe,,ATER,,6,NA,NA,NA,NA,2025-02-27,2025-03-20,Stratégie et outils de gestion,False,False,False,False,False,False,Centre-Val de Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE TOURS,1541878a7cbf89c816f8d821d28a2e46f6307e01c400e78fa9520a3094cbb656,,ATER,,6,NA,NA,NA,NA,2025-02-27,2025-03-20,Marketing et Communication,False,False,False,False,False,False,Centre-Val de Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIV. ANGERS (IUT ANGERS),4bacca6a99b4ebafaaa3280553f14fca8398a8ae6cec04cdf102c030ba1b145a,,ATER,,6,NA,NA,NA,NA,2025-11-02,2025-12-03,Ce recrutement concerne principalement les enseignements de gestion des ressources humaines sur les deux dernières années du BUT,False,False,False,False,False,False,Pays de la Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE D'ANGERS,8646a6782836354390d9382e8771d59348338df4f5d8bba1ece72f69ba28fac6,,ATER,,6,NA,NA,NA,NA,2025-11-02,2025-12-03,"Comptabilité, Finance, Management",False,False,False,False,False,False,Pays de la Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE D'ANGERS,cbdb4ec5d245cb043b74afb31bbe0dab17c60e65e61508144ea82d6326e9dde1,,ATER,,6,NA,NA,NA,NA,2025-11-02,2025-12-03,"Management Stratégique, Gestion des Ressources Humaines, Management d’équipe, Gestion de projet et conduite du changement, Management des organisations, Change Management",False,False,False,False,False,False,Pays de la Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,cdf7c32932857dd61d08e2da5eb7e91a46b2442029602b3c5e62f1ab68161bdb,,ATER,,6,NA,NA,NA,NA,2025-02-19,2025-03-19,Gestion,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,5211abdbc6b6b2e383741819f29a111c744d670b46d2bf2f2f3d67da7d5fa96a,,ATER,,6,NA,NA,NA,NA,2025-02-19,2025-03-19,Gestion,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,42e9f344de623cd66bfcc86655e9290926e8c658c4174918a402a2e9113713fb,,ATER,,6,NA,NA,NA,NA,2025-02-19,2025-03-19,Gestion,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,dca8d8b638a8ff0f43577b590d67f8e9c9e406b116ef43a3e7e096866fd7e587,,ATER,,6,NA,NA,NA,NA,2025-02-19,2025-03-19,Gestion,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE PERPIGNAN (VIA DOMITIA),0628bf67c7411911920ec8ca3bd54f4d91e7029613fd7e9a6f3d0075ddb846e7,,ATER,,6,NA,NA,NA,NA,2025-07-02,2025-12-03,Sciences de gestion et du management,False,False,False,False,False,False,Occitanie,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE PERPIGNAN (VIA DOMITIA),032156dec0794c867bbfb6ad42185602355a66341855763586c018c1e7ef2992,,ATER,,6,NA,NA,NA,NA,2025-07-02,2025-12-03,"Comptabilité, contrôle de gestion, finance",False,False,False,False,False,False,Occitanie,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,f0d906b1b73f8cad3a05609a01ef69becf57447928d0ab80b292f152945facc8,,ATER,,6,NA,NA,NA,NA,2025-04-02,2025-05-03,Sciences de Gestion,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,6f437a1c396d1088531c5c78db56193a3caf71a5853304d41c65da8b7509eb36,,ATER,,6,NA,NA,NA,NA,2025-04-02,2025-05-03,"Introduction aux sciences de gestion (comptabilité, finance d’entreprise, marketing et stratégie), Méthodologie des sciences sociales (statistique descriptive, rappels de mathématiques).",False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,fa6088a288a9892c35707c3d42245f3ba8cd7bedc70776640a23d8bdf702167f,,ATER,,6,NA,NA,NA,NA,2025-04-02,2025-05-03,Sciences de Gestion,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,477419034e07b8b7c7508787bbb0f7bb965f089b71fece35608d34980ed6f07c,,ATER,,6,NA,NA,NA,NA,2025-04-02,2025-05-03,Sciences de Gestion,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,505fb77cd8a3cfa5474086664a8a0b4d49cb7cc633bf5d73e1af4ad96105dbfb,,ATER,,6,NA,NA,NA,NA,2025-04-02,2025-05-03,Sciences de Gestion,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE LYON 3 (JEAN MOULIN),cdb5105c646f5d1a0e4e06a32773d1492861ecada0cf241de7d2434a7b6ca33d,,ATER,,6,NA,NA,NA,NA,2025-02-18,2025-03-26,Enseignement généraliste en management pour TD,False,False,False,False,False,False,Auvergne-Rhône-Alpes,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE PARIS-DAUPHINE,dd7bfa10ebe6f01e658b7a614bdde36cf22afdf36a47474d753c8b767420c0c7,,ATER,,6,NA,NA,NA,NA,2025-02-24,2025-03-28,NA,False,False,False,False,False,False,Île-de-France,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE PARIS PANTHEON ASSAS,3f4007a1ce94479ea36484ae7e5db9298825a69eda907d0d94ca33ff68a0a19a,,ATER,,6,NA,NA,NA,NA,2025-10-02,2025-10-03,NA,False,False,False,False,False,False,Île-de-France,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE D'EVRY VAL D'ESSONNE,c90d78825d1bb135a7b3004784e78cabeb3f4d6ec51d8bb0cfcbe8d9050e7606,,ATER,,6,NA,NA,NA,NA,2025-02-14,2025-03-14,Cf. fiche de poste,False,False,False,False,False,False,Essonne,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE PARIS SACLAY,12ffbb462e9761e099d4e70b12e49100852a2dfb49d800e6e397ec63b997f4f1,,ATER,,6,NA,NA,NA,NA,2025-02-17,2025-03-17,"Comptabilité, Marketing, Ressource Humaines",False,False,False,False,False,False,Essonne,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE PARIS SACLAY,874a17f30fd7625198c5208ec48e516158e9cae4f5d65da6abb1e4a6576b4140,,ATER,,6,NA,NA,NA,NA,2025-02-17,2025-03-17,Marketing,False,False,False,False,False,False,Essonne,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE PARIS SACLAY,b6a26a4ff794c6e09fa0d0c5121fef205a65edfebcceb25c0a174013d6eb4bb8,,ATER,,6,NA,NA,NA,NA,2025-02-17,2025-03-17,"Comptabilité, Marketing, Ressource Humaines",False,False,False,False,False,False,Essonne,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DES ANTILLES,a5d45929e21185063d1eee4cd7430cd853350914eabd1e4f5d464b5c64b08bf4,,ATER,,6,NA,NA,NA,NA,2025-11-02,2025-10-03,Consulter la fiche de l'appel à candidatures et/ou http://www.univ-ag.fr/actualites,False,False,False,False,False,False,Guadeloupe,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DES ANTILLES,9982a8198b703fdbf615ef09752cf69222c37ffc9d68462d80e502cc5b0bf87e,,ATER,,6,NA,NA,NA,NA,2025-11-02,2025-10-03,Consulter la fiche de l'appel à candidatures et/ou http://www.univ-ag.fr/actualites,False,False,False,False,False,False,Guadeloupe,NA,NA,[],2025-03-05T20:34:54Z
.UNIVERSITE MONTPELLIER 3 (PAUL VALERY,cf14d7b55f9414c0c81a3edefca2e517088599423f50b718ec6708fe337105f2,,ATER,,7,NA,NA,NA,NA,2025-04-02,2025-05-03,Sciences du langage,False,False,False,False,False,False,Occitanie,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE TOURS,c39492301bea7a7000257eb3c55dc01f3f5731847636e39238aeefc969e23ed4,,ATER,,7,NA,NA,NA,NA,2025-02-27,2025-03-20,"Didactique du FLE/S et des langues, sociolinguistique et diversité",False,False,False,False,False,False,Centre-Val de Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE TOURS,1ea1e9e64ede076ad80c43721c1e7c512f545d0bf213f9999a46de15ebe47c2c,,ATER,,7,NA,NA,NA,NA,2025-02-27,2025-03-20,syntaxe et/ou forme sonore ; linguistique générale,False,False,False,False,False,False,Centre-Val de Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE TOURS,5eafd237652e655fbf0e2a0c67dbbad0ae92beaeac188000c1fb0eb40bb00635,,ATER,,7,NA,NA,NA,NA,2025-02-27,2025-03-20,Linguistique générale,False,False,False,False,False,False,Centre-Val de Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE TOURS,34d1572dbdb37e8ec439bb55a2d9ab637d5965d952bd379dd3d9d28839162e6a,,ATER,,7,NA,NA,NA,NA,2025-02-27,2025-03-20,"Psycholinguistique, linguistique",False,False,False,False,False,False,Centre-Val de Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,04ebe648e60d40c2ba78e29e444574edcadf27c5ca303dc728bd5ef6ff041ad1,,ATER,,7,NA,NA,NA,NA,2025-02-19,2025-03-19,Sciences du langage,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE PERPIGNAN (VIA DOMITIA),987364077772058573138314d858a92b870cf7b307c26592087e8344bbc020c2,,ATER,,7,NA,NA,NA,NA,2025-07-02,2025-12-03,"Linguistique, didactique du FLE, acquisition des langues",False,False,False,False,False,False,Occitanie,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,e802156d7ca5d5496f622d4455c382cd3a1f273074086166bc0fefc70dcf53c6,,ATER,,7,NA,NA,NA,NA,2025-04-02,2025-05-03,Didactique des langues - enseignement du FLE à l’étranger / Francophonie,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,92cd401832749ef68bd2199d54f99bf6604f74138519712f415b8b4c80939cd9,,ATER,,7,NA,NA,NA,NA,2025-04-02,2025-05-03,Linguistique française diachronique et romane,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE PARIS 8,019fd5b577b8414b397be7ae156e896916bc5048e91cc4389f7d7d827c62a636,,ATER,,7,NA,NA,NA,NA,2025-02-20,2025-03-20,"Le.La candidat.e recherché.e est un.e spécialiste de didactique et/ou d’acquisition des langues étant en mesure d’articuler les recherches dans les deux domaines (acquisition et didactique).",False,False,False,False,False,False,Île-de-France,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE PARIS 8,72d7507b6a50af18ad615854ec69efd3df4597b920164174f2cbdecf5f31e4bf,,ATER,,7,NA,NA,NA,NA,2025-02-20,2025-03-20,Linguistique générale et appliquée,False,False,False,False,False,False,Île-de-France,NA,NA,[],2025-03-05T20:34:54Z
.UNIVERSITE MONTPELLIER 3 (PAUL VALERY,7d8ce8b0ebfb89bfd0fdf45facfdd5949d60336797ad31f9b4dad26f6dd60cba,,ATER,,8,NA,NA,NA,NA,2025-04-02,2025-05-03,Grec Ancien,False,False,False,False,False,False,Occitanie,NA,NA,[],2025-03-05T20:34:54Z
.UNIVERSITE MONTPELLIER 3 (PAUL VALERY,bd37c47cb669f45e7f9074a7cc974fbab48fd60bfe4f0d65182dedee58adfd2c,,ATER,,8,NA,NA,NA,NA,2025-04-02,2025-05-03,Langue et littérature latines,False,False,False,False,False,False,Occitanie,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE D'ANGERS,37a356fa805244771dac8c92d1d163390def665f0f35b103431e02f5d9110556,,ATER,,8,NA,NA,NA,NA,2025-11-02,2025-12-03,"Langue, littérature et civilisation latines (Introduction à la langue et à la littérature latines, études latines, héros et légendes de Rome)",False,False,False,False,False,False,Pays de la Loire,NA,NA,[],2025-03-05T20:34:54Z
.UNIVERSITE MONTPELLIER 3 (PAUL VALERY,19bf7aeaa09ff7449092562bd406a5d461ac66f3086b525a58bcc7fd972d8f73,,ATER,,10,9,NA,NA,NA,2025-04-02,2025-05-03,Langue et littérature françaises- Littérature comparée,False,False,False,False,False,False,Occitanie,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE TOURS,92ab860c71551a13803d289339b01b4e5086cfed7fe0d2496e495f7ce090f3a8,,ATER,,9,NA,NA,NA,NA,2025-02-27,2025-03-20,Littérature française des XXe et XXIe siècles,False,False,False,False,False,False,Centre-Val de Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE D'ANGERS,fa2763e12086c2b32fe88582639c3396349563fe5e16a72e440bf9ded491f73e,,ATER,,9,NA,NA,NA,NA,2025-11-02,2025-12-03,"Littérature contemporaine et ultracontemporaine, littérature du XXe siècle",False,False,False,False,False,False,Pays de la Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,734a7c7654d5ae76274f19ad909832843b33230156ab994290129a5177cd2a88,,ATER,,9,NA,NA,NA,NA,2025-02-19,2025-03-19,Littérature française des siècles classiques,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,2dcadadde7d32b42c4b950de274eccf4888ebc47aab606fbc3c686df9e72faa4,,ATER,,9,NA,NA,NA,NA,2025-02-19,2025-03-19,Sciences du langage - Langue et littérature française,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,6613301cd1c47494b3ef3361a2cbe548cedd6c7b6087f90eb1be6ce4f58dd241,,ATER,,9,NA,NA,NA,NA,2025-02-19,2025-03-19,Langue et littérature françaises,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,035a4b9b6c6ec30a2afda76a1b727cd1f9d630589dae4e5e60996bb23bd77b39,,ATER,,10,9,NA,NA,NA,2025-04-02,2025-05-03,"Littérature française, générale et comparée",False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,45c7c62d7b1584714068f11f4b6663f9e82248fb33ccfa1d0059c83dc64ce908,,ATER,,9,NA,NA,NA,NA,2025-04-02,2025-05-03,Littérature française des 18e et 19e siècles,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE LYON 3 (JEAN MOULIN),46bf31baed1755a9f26060d636df72157d404f42f7d60f8732859f08766bf3c8,,ATER,,9,NA,NA,NA,NA,2025-02-18,2025-03-26,"Langue française, grammaire et stylistique",False,False,False,False,False,False,Auvergne-Rhône-Alpes,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE LYON 3 (JEAN MOULIN),072e14aa1b2f7007232676509829de3e1211832d45eef301e5e8c245764403f4,,ATER,,10,9,NA,NA,NA,2025-02-18,2025-03-26,"Langue française, maitrise langue écrite,outil au service du parcours universitaire et professionnel des étudiants",False,False,False,False,False,False,Auvergne-Rhône-Alpes,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE LYON 3 (JEAN MOULIN),013e38f25059b611891c3e1d26a1236e17c78e9b7c633af6f892b0fc5d742710,,ATER,,9,NA,NA,NA,NA,2025-02-18,2025-03-26,Litt françaises des XIXè et XXème siècles,False,False,False,False,False,False,Auvergne-Rhône-Alpes,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DES ANTILLES,ea83148cc614689111e196a750172c3f583aca7e2115a4d40970fa3b6bd52ca9,,ATER,,9,NA,NA,NA,NA,2025-12-02,2025-10-03,VOIR FICHE DE POSTE,False,False,False,False,False,False,Guadeloupe,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,4b66367f06c07f4031b5241e29fa6bb4cd6257726b8291f75a3d792e30bc656e,,ATER,,10,NA,NA,NA,NA,2025-02-19,2025-03-19,Etudes Culturelles,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE LORRAINE,02d8dc0de5b42f4331dbdd4454e825455eafe822370290e5fc6209122d749a92,,ATER,,10,9,NA,NA,NA,2025-02-19,2025-03-19,Etudes Culturelles,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE STRASBOURG,5d2fb17167f675c34befd2160e9c60f13901b6cde733aa6393b0ff862d9879ff,,ATER,,10,NA,NA,NA,NA,2025-04-02,2025-05-03,Littérature comparée,False,False,False,False,False,False,Grand Est,NA,NA,[],2025-03-05T20:34:54Z
.UNIVERSITE MONTPELLIER 3 (PAUL VALERY,09954521293b3f7afc0905c20e07655699c47e9c6e71eb51bbf388633046b32a,,ATER,,11,NA,NA,NA,NA,2025-04-02,2025-05-03,Etudes anglophones,False,False,False,False,False,False,Occitanie,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE TOURS,cf40bee6ac68fdc11b52171db64d83b1dfc5e3400003f937bc25c2aef41c63ce,,ATER,,11,NA,NA,NA,NA,2025-02-27,2025-03-20,Civilisation étatsunienne et traduction,False,False,False,False,False,False,Centre-Val de Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE TOURS,b63772c6b3f2aabc6f4bb2266436f3e0f082797beeaef2fc3be874f5882af9ea,,ATER,,11,NA,NA,NA,NA,2025-02-27,2025-03-20,Linguistique anglaise,False,False,False,False,False,False,Centre-Val de Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE DE TOURS,1a4714173f9c9d21b77c73f05ab59c0d834ae8ef61b7b7a5e17a5ae51fb9d64d,,ATER,,11,NA,NA,NA,NA,2025-02-27,2025-03-20,"Langues, littératures et civilisations des pays anglophones",False,False,False,False,False,False,Centre-Val de Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE D'ANGERS,003df46f77dba598dfffab388c7f3eec4d60a3df200b13318c66a9d1391f1e55,,ATER,,11,NA,NA,NA,NA,2025-11-02,2025-12-03,"Littérature anglophone et traduction : lecture de textes littéraires, littérature anglophone, oeuvres littéraires, initiation à la traduction, thème, méthodologie du travail universitaire",False,False,False,False,False,False,Pays de la Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE D'ANGERS,2390a7bbbbc824215914fd71c07af31b04de1f323141f96c620d6c7795e16e5f,,ATER,,11,NA,NA,NA,NA,2025-11-02,2025-12-03,"Langue anglaise et civilisation : histoire de la Grande-Bretagne et/ou Histoire des États-Unis, méthodologie du travail universitaire, cours de traduction, de phonologie et/ou de compréhension orale",False,False,False,False,False,False,Pays de la Loire,NA,NA,[],2025-03-05T20:34:54Z
UNIVERSITE D'ANGERS,579fe7527f6b5277e0da925d92b2418e5f0d7410a370c0de281ff0e4b85a098c,,ATER,,11,NA,NA,NA,NA,2025-11-02,2025-12-03,"Langue et Culture du Monde Anglophone : lecture de textes littéraires, oeuvres littéraires, initiation à la traduction, méthodologie du travail universitaire, courants du monde anglophone, civilisation britannique (institutions et histoire), thème",False,False,False,False,False,False,Pays de la Loire,NA,NA,[],2025-03-05T20:34:54Z
